예약경로	예약경로명	계약번호	고객구분	고객구분명	총 청구액(VAT포함)	예약모델	예약모델명	차급	대여일	대여시간	반납일	반납시간	대여기간(일)	대여기간(시간)	CDW요금	할인유형	할인유형명	적용할인명	적용할인율(%)	회원등급	구매목적	생성일	차종
11	홈페이지	2022432245	2	개인	836800	1TSM301	TESLA MODEL 3 (EV)		2020-12-05	20:30:00	2020-12-11	15:30:00	5	19	148800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
13	모바일	2022432341	2	개인	348900	1HGN801	제네시스 G80 3.3 (G)		2020-12-25	12:30:00	2020-12-27	15:30:00	2	3	99800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
13	모바일	2022432373	2	개인	952600	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-24	21:00:00	2021-01-04	6:40:00	10	10	198000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
13	모바일	2022432642	2	개인	218380	1KST110	셀토스 4WD (D)		2020-12-24	12:00:00	2020-12-26	16:00:00	2	4	53500	KA03	이벤트할인	LG유플러스멤버십	68.00	일반회원	단기	2020-09-27	
13	모바일	2022432658	2	개인	145050	1CSP100	스파크 (G)		2020-12-23	9:00:00	2020-12-26	14:00:00	3	5	35500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
13	모바일	2022432721	2	개인	368750	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2020-12-23	9:00:00	2020-12-26	15:00:00	3	6	94700	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
13	모바일	2022432733	2	개인	514860	1KCN603	더 뉴 카니발 하이리무진 7인승 (D)		2020-12-25	11:30:00	2020-12-28	14:30:00	3	3	153900	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-09-27	
13	모바일	2022432758	2	개인	207050	1HAV140	아반떼 AD (G) F/L		2020-12-25	11:00:00	2020-12-28	15:00:00	3	4	57600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
11	홈페이지	2022432786	2	개인	433200	1RXM300	XM3 1.4 (G)		2020-12-26	14:20:00	2021-01-02	14:20:00	7	0	130800	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-09-27	
13	모바일	2022432895	2	개인	141440	1KK3010	ALL NEW K3 (G)		2020-12-25	8:30:00	2020-12-27	14:00:00	2	6	43200	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-09-27	
13	모바일	2022432907	2	개인	337400	1RXM300	XM3 1.4 (G)		2020-12-23	13:00:00	2020-12-27	13:00:00	4	0	71400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
13	모바일	2022433041	2	개인	221600	1HIG002	그랜저 IG 3.0 (L)		2020-12-25	9:00:00	2020-12-27	19:00:00	2	10	64800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-27	
12	제휴사	2022433120	2	개인	504000	1BWX701	BMW X7 3.0 (D)		2020-12-23	10:30:00	2020-12-25	19:00:00	2	9	0	KA03	이벤트할인	[제주] BMW럭셔리클래스전용	70.00	비회원	단기	2020-09-28	
11	홈페이지	2022433350	2	개인	682150	1HGN701	G70 2.0 터보 (G)		2020-12-27	11:00:00	2021-01-02	17:00:00	6	6	168000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-28	
12	제휴사	2022433392	1	법인	295100	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-23	10:00:00	2020-12-26	12:00:00	3	2	94700	KA01	업체할인	해비치호텔앤드리조트 주식회사	80.00		단기	2020-09-28	
12	제휴사	2022433421	2	개인	153400	1KMO100	올 뉴 모닝 (G)		2020-12-25	11:00:00	2020-12-28	17:00:00	3	6	59500	KA03	이벤트할인	KT멤버십	70.00	일반회원	단기	2020-09-28	
11	홈페이지	2022433451	2	개인	442980	1HGN801	제네시스 G80 3.3 (G)		2020-12-27	16:00:00	2020-12-30	18:00:00	3	2	133100	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-09-28	
10	직접	2022433522	3	개인사업자	704800	1KK9021	THE K9 3.8 (G)		2020-12-01	19:30:00	2020-12-05	14:00:00	3	19	248800	KA02	회원할인	비회원	70.00	비회원	단기	2020-09-28	
10	직접	2022433538	2	개인	294150	1HIG001	그랜저 IG 3.0 (G)		2020-12-25	11:00:00	2020-12-27	15:30:00	2	5	93600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-28	
11	홈페이지	2022433674	2	개인	273900	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2020-12-24	13:00:00	2020-12-26	20:00:00	2	7	71000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-28	
13	모바일	2022433697	2	개인	525600	1HSF700	더 뉴 싼타페 4WD 7인승 (D)		2020-12-14	9:00:00	2020-12-18	18:00:00	4	9	156000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-28	
10	직접	2022434144	2	개인	659400	1HGN801	제네시스 G80 3.3 (G)		2020-12-10	13:00:00	2020-12-16	15:00:00	6	2	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-28	
10	직접	2022434382	2	개인	21600	1KK5201	INTERACTIVE K5 (G)		2020-12-24	13:00:00	2020-12-27	16:00:00	3	3	0	KA03	이벤트할인	장기거래처_Biz골드	70.00	일반회원	단기	2020-09-28	
13	모바일	2022434706	2	개인	414300	1HAV151	올 뉴 아반떼 (G)		2020-12-25	16:30:00	2021-01-01	15:00:00	6	23	95800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-28	
12	제휴사	2022434844	2	개인	904300	1SLT001	쏠라티 (D) 2.5 15인승		2020-12-23	9:30:00	2020-12-26	17:30:00	3	8	172800	KA03	이벤트할인	아시아나항공(인터넷)	65.00	일반회원	단기	2020-09-28	
12	제휴사	2022435037	1	법인	304000	1HGN701	G70 2.0 터보 (G)		2020-12-27	14:00:00	2020-12-31	14:00:00	4	0	124800	KA01	업체할인	해비치호텔앤드리조트 주식회사	80.00		단기	2020-09-29	
11	홈페이지	2022435048	2	개인	313900	1KST110	셀토스 4WD (D)		2020-12-28	12:00:00	2021-01-01	13:30:00	4	2	89200	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-29	
13	모바일	2022435088	2	개인	119000	1CSP100	스파크 (G)		2020-12-28	21:00:00	2020-12-31	14:50:00	2	18	26600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-29	
12	제휴사	2022435124	1	법인	156800	1HGN701	G70 2.0 터보 (G)		2020-12-23	14:00:00	2020-12-25	12:00:00	1	22	67200	KA01	업체할인	해비치호텔앤드리조트 주식회사	80.00		단기	2020-09-29	
10	직접	2022435168	2	개인	185700	1HAV140	아반떼 AD (G) F/L		2020-12-24	9:00:00	2020-12-27	13:00:00	3	4	57600	KA03	이벤트할인	롯데카드	70.00	일반회원	단기	2020-09-29	
12	제휴사	2022435290	2	개인	225300	1KST110	셀토스 4WD (D)		2020-12-24	11:00:00	2020-12-27	14:00:00	3	3	71400	KA03	이벤트할인	롯데면세점	70.00	일반회원	단기	2020-09-29	
21	카드사	2022435322	2	개인	116280	1HDN001	쏘나타 DN8 (G)		2020-12-02	10:30:00	2020-12-04	19:00:00	2	9	0	KA01	업체할인	비씨카드(주)	62.00	비회원	단기	2020-09-29	
10	직접	2022435537	2	개인	203520	1KK3010	ALL NEW K3 (G)		2020-12-23	11:50:00	2020-12-26	21:00:00	3	10	57600	KA03	이벤트할인	LG유플러스멤버십	68.00	일반회원	단기	2020-09-29	
10	직접	2022435562	2	개인	1218800	1HGN703	G70 3.3 터보 (G)		2020-12-18	8:00:00	2020-12-30	22:00:00	12	14	333800	KA03	이벤트할인	장기거래처(우수)_Biz더블골드	70.00	비회원	단기	2020-09-29	
13	모바일	2022435685	2	개인	250000	1HSF603	싼타페 TM 4WD 7인승 (D)		2020-12-18	10:00:00	2020-12-20	15:00:00	2	5	93600	KA02	회원할인	더블골드회원	70.00	더블골드회원	단기	2020-09-29	
12	제휴사	2022435714	1	법인	156800	1HGN701	G70 2.0 터보 (G)		2020-12-21	16:00:00	2020-12-23	16:00:00	2	0	67200	KA01	업체할인	해비치호텔앤드리조트 주식회사	80.00		단기	2020-09-29	
12	제휴사	2022435732	2	개인	286500	1HBB101	더 올 뉴 벨로스터 (G)		2020-12-20	11:00:00	2020-12-25	17:00:00	5	6	86400	KA03	이벤트할인	롯데면세점	70.00	일반회원	단기	2020-09-29	
11	홈페이지	2022435765	2	개인	190000	1HAV151	올 뉴 아반떼 (G)		2020-12-27	14:00:00	2020-12-30	11:40:00	2	22	53500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-29	
11	홈페이지	2022435830	2	개인	219250	1KLY005	더 뉴 레이 (G)		2020-12-24	12:00:00	2020-12-27	19:00:00	3	7	41600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-29	
12	제휴사	2022435945	1	법인	228000	1HGN701	G70 2.0 터보 (G)		2020-12-23	14:00:00	2020-12-26	14:00:00	3	0	93600	KA01	업체할인	해비치호텔앤드리조트 주식회사	80.00		단기	2020-09-29	
12	제휴사	2022436028	2	개인	330400	1KK3010	ALL NEW K3 (G)		2020-12-19	22:00:00	2020-12-26	14:00:00	6	16	78400	KA03	이벤트할인	KT멤버십	70.00	일반회원	단기	2020-09-29	
13	모바일	2022436071	2	개인	212200	1KK3010	ALL NEW K3 (G)		2020-12-24	8:30:00	2020-12-27	19:30:00	3	11	57600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-29	
13	모바일	2022436339	2	개인	261800	1HSF603	싼타페 TM 4WD 7인승 (D)		2020-12-09	15:00:00	2020-12-12	19:00:00	3	4	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-29	
13	모바일	2022436487	2	개인	474850	1KSR925	쏘렌토 MQ4 7인승 4WD (D)		2020-12-29	12:20:00	2021-01-02	13:00:00	4	1	156000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-30	
12	제휴사	2022436524	2	개인	208800	1KK5103	THE NEW K5 (L)		2020-12-24	20:40:00	2020-12-27	16:00:00	2	20	64800	KA03	이벤트할인	KT멤버십	70.00		단기	2020-09-30	
13	모바일	2022436602	2	개인	379600	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2020-12-28	8:20:00	2020-12-31	15:20:00	3	7	94700	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-30	
13	모바일	2022436682	2	개인	130500	1HAV140	아반떼 AD (G) F/L		2020-12-25	11:30:00	2020-12-27	14:30:00	2	3	43200	KA02	회원할인	더블골드회원	70.00	더블골드회원	단기	2020-09-30	
13	모바일	2022436799	2	개인	213250	1KST110	셀토스 4WD (D)		2020-12-24	13:30:00	2020-12-26	20:00:00	2	7	71500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-30	
10	직접	2022436842	2	개인	262500	1KCN602	더 뉴 카니발 리무진 7인승 (D)		2020-12-24	13:00:00	2020-12-27	12:30:00	3	0	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-09-30	
13	모바일	2022437244	2	개인	263400	1KST110	셀토스 4WD (D)		2020-12-07	13:00:00	2020-12-11	13:00:00	4	0	71400	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-09-30	
13	모바일	2022437273	2	개인	824000	1HSF603	싼타페 TM 4WD 7인승 (D)		2020-12-19	11:50:00	2021-01-01	15:30:00	13	4	0	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-09-30	
13	모바일	2022437455	2	개인	568500	1SLT001	쏠라티 (D) 2.5 15인승		2020-12-25	9:40:00	2020-12-27	11:40:00	2	2	129600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
13	모바일	2022437464	2	개인	526300	1HGV007	GV80 4WD 7인승 (D)		2020-12-25	11:50:00	2020-12-27	16:30:00	2	5	146900	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
11	홈페이지	2022437468	2	개인	212200	1KK5201	INTERACTIVE K5 (G)		2020-12-30	9:30:00	2021-01-02	20:00:00	3	11	57600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
13	모바일	2022437483	2	개인	165850	1KST110	셀토스 4WD (D)		2020-12-30	11:40:00	2021-01-01	12:10:00	2	1	53500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
13	모바일	2022437515	2	개인	609300	1KST110	셀토스 4WD (D)		2020-12-24	20:30:00	2021-01-03	20:30:00	10	0	136800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
12	제휴사	2022437580	2	개인	112800	1KLY005	더 뉴 레이 (G)		2020-12-17	8:00:00	2020-12-19	20:00:00	2	12	31200	KA03	이벤트할인	KT멤버십	70.00	비회원	단기	2020-10-01	
13	모바일	2022437627	2	개인	197050	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2020-12-03	11:00:00	2020-12-05	16:00:00	2	5	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
12	제휴사	2022437636	1	법인	373950	1HGN701	G70 2.0 터보 (G)		2020-12-27	10:00:00	2021-01-01	14:00:00	5	4	187200	KA01	업체할인	해비치호텔앤드리조트 주식회사	85.00		단기	2020-10-01	
11	홈페이지	2022437790	2	개인	253400	1KSU100	쏘울 부스터 (G)		2020-12-29	15:30:00	2021-01-02	15:30:00	4	0	71400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
11	홈페이지	2022437798	2	개인	145720	1HBB101	더 올 뉴 벨로스터 (G)		2020-12-30	20:30:00	2021-01-02	8:30:00	2	12	43200	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-10-01	
13	모바일	2022437821	2	개인	152400	1KMO300	모닝 어반 (G)		2020-12-30	8:30:00	2021-01-02	19:00:00	3	11	35500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
13	모바일	2022437857	2	개인	225200	1KCN603	더 뉴 카니발 하이리무진 7인승 (D)		2020-12-28	13:30:00	2020-12-30	13:30:00	2	0	0	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-10-01	
13	모바일	2022437860	2	개인	207900	1HSF700	더 뉴 싼타페 4WD 7인승 (D)		2020-12-25	10:00:00	2020-12-27	17:00:00	2	7	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
12	제휴사	2022437881	2	개인	171000	1KMO300	모닝 어반 (G)		2020-12-24	8:30:00	2020-12-28	20:00:00	4	12	44400	KA03	이벤트할인	장기거래처_Biz골드	70.00	일반회원	단기	2020-10-01	
13	모바일	2022437903	2	개인	286650	1KSU100	쏘울 부스터 (G)		2020-12-24	12:00:00	2020-12-31	11:50:00	7	0	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
11	홈페이지	2022438007	2	개인	309200	1KSR925	쏘렌토 MQ4 7인승 4WD (D)		2020-12-25	7:00:00	2020-12-27	16:00:00	2	9	93600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
13	모바일	2022438122	2	개인	151150	1KK3010	ALL NEW K3 (G)		2020-12-25	10:30:00	2020-12-27	11:30:00	2	1	61200	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
13	모바일	2022438130	2	개인	441100	1HLN002	LF 쏘나타 뉴라이즈 (G)		2020-12-21	12:00:00	2020-12-26	18:00:00	5	6	129600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
12	제휴사	2022438149	2	개인	145900	1CSP100	스파크 (G)		2020-12-24	13:00:00	2020-12-27	14:30:00	3	2	59500	KA03	이벤트할인	KT멤버십	70.00	일반회원	단기	2020-10-01	
13	모바일	2022438253	2	개인	349800	1HGN701	G70 2.0 터보 (G)		2020-12-30	16:00:00	2021-01-02	11:00:00	2	19	93600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-01	
11	홈페이지	2022438308	2	개인	119000	1CSP100	스파크 (G)		2020-12-31	20:30:00	2021-01-03	17:30:00	2	21	26600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022438337	2	개인	346500	1KCN603	더 뉴 카니발 하이리무진 7인승 (D)		2020-12-31	14:00:00	2021-01-03	12:00:00	2	22	0	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022438345	2	개인	173300	1HAV151	올 뉴 아반떼 (G)		2020-12-31	16:00:00	2021-01-03	16:00:00	3	0	53500	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-10-02	
13	모바일	2022438398	2	개인	482900	1KCN607	더 뉴 카니발 하이리무진 9인승 (G)		2020-12-31	17:00:00	2021-01-03	15:00:00	2	22	115400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
11	홈페이지	2022438399	2	개인	169200	1HAV140	아반떼 AD (G) F/L		2020-12-31	19:00:00	2021-01-03	10:00:00	2	15	43200	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022438447	2	개인	368750	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2020-12-31	11:00:00	2021-01-03	15:00:00	3	4	94700	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022438493	2	개인	396750	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-26	12:30:00	2020-12-29	16:00:00	3	4	94700	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
12	제휴사	2022438536	2	개인	197500	1KST110	셀토스 4WD (D)		2020-12-24	11:30:00	2020-12-27	10:30:00	2	23	53500	KA03	이벤트할인	과학기술인공제회	68.00	비회원	단기	2020-10-02	
13	모바일	2022438583	2	개인	229650	1PFC002	LF 쏘나타 뉴라이즈 (G) 펫카		2020-12-24	22:00:00	2020-12-27	11:00:00	2	13	64800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
11	홈페이지	2022438651	2	개인	243600	1TIV302	베리 뉴 티볼리 (G)		2020-12-31	17:00:00	2021-01-03	19:00:00	3	2	71400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
12	제휴사	2022438679	1	법인	196250	1KCN602	더 뉴 카니발 리무진 7인승 (D)		2020-12-14	13:40:00	2020-12-17	14:30:00	3	1	0	KA01	업체할인	(주)호텔롯데 롯데리조트제주	75.00		단기	2020-10-02	
10	직접	2022438689	2	개인	103800	1HNG001	더 뉴 그랜저 2.5 (G)		2020-12-05	17:00:00	2020-12-06	17:00:00	1	0	33600	KA03	이벤트할인	롯데카드	70.00	비회원	단기	2020-10-02	
13	모바일	2022438726	2	개인	510450	1TSM301	TESLA MODEL 3 (EV)		2020-12-21	12:00:00	2020-12-24	17:30:00	3	6	99200	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
11	홈페이지	2022438732	2	개인	357220	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-27	10:00:00	2020-12-30	20:00:00	3	10	94700	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-10-02	
11	홈페이지	2022438833	2	개인	804200	1SLT001	쏠라티 (D) 2.5 15인승		2020-12-31	12:00:00	2021-01-03	14:00:00	3	2	172800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022438866	2	개인	116000	1HBB101	더 올 뉴 벨로스터 (G)		2020-12-31	23:00:00	2021-01-02	16:00:00	1	17	32000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
12	제휴사	2022438882	2	개인	344600	1TIV302	베리 뉴 티볼리 (G)		2020-12-06	13:00:00	2020-12-11	15:00:00	5	2	107000	KA03	이벤트할인	KT멤버십	70.00	일반회원	단기	2020-10-02	
13	모바일	2022438979	2	개인	300800	1TSM301	TESLA MODEL 3 (EV)		2020-12-25	13:00:00	2020-12-27	15:00:00	2	2	0	KA02	회원할인	비회원	60.00	일반회원	단기	2020-10-02	
13	모바일	2022438984	2	개인	596900	1HGV007	GV80 4WD 7인승 (D)		2020-12-31	16:00:00	2021-01-03	15:00:00	2	23	146900	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
11	홈페이지	2022439022	2	개인	117000	1HNG001	더 뉴 그랜저 2.5 (G)		2020-12-30	8:40:00	2021-01-01	19:30:00	2	11	117000	KA02	회원할인	비회원	60.00	비회원	단기	2020-10-02	
11	홈페이지	2022439031	2	개인	119000	1KMO100	올 뉴 모닝 (G)		2020-12-30	23:00:00	2021-01-02	18:00:00	2	19	26600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022439076	2	개인	185000	1TIV101	티볼리 (G)		2020-12-31	16:00:00	2021-01-03	16:00:00	3	0	53500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022439085	2	개인	192400	1HCO001	코나 (G)		2020-12-11	16:30:00	2020-12-13	19:30:00	2	3	73400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
11	홈페이지	2022439151	2	개인	292400	1KSR904	더 마스터 쏘렌토 4WD 7인승 (D)		2020-12-30	11:00:00	2021-01-01	17:30:00	2	7	93600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022439180	2	개인	376800	1KNI002	니로 (EV)		2020-12-30	15:00:00	2021-01-03	11:00:00	3	20	115800	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-02	
13	모바일	2022439318	2	개인	471000	1HGN901	G90 3.8 (G)		2021-01-01	12:30:00	2021-01-03	12:30:00	2	0	128000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-03	
13	모바일	2022439334	2	개인	285400	1TSM301	TESLA MODEL 3 (EV)		2020-12-31	20:30:00	2021-01-02	19:00:00	1	23	54400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-03	
13	모바일	2022439388	2	개인	133150	1HBB101	더 올 뉴 벨로스터 (G)		2020-12-07	11:00:00	2020-12-09	12:00:00	2	1	43200	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-03	
13	모바일	2022439494	2	개인	814550	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-31	11:30:00	2021-01-09	12:00:00	9	1	180000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-03	
12	제휴사	2022439630	2	개인	305200	1RXM300	XM3 1.4 (G)		2020-12-20	10:30:00	2020-12-24	19:00:00	4	9	89200	KA03	이벤트할인	KT멤버십	70.00	일반회원	단기	2020-10-03	
13	모바일	2022439720	2	개인	376000	1TSM301	TESLA MODEL 3 (EV)		2020-12-24	11:00:00	2020-12-27	14:30:00	3	4	0	KA02	회원할인	골드회원	68.00	골드회원	단기	2020-10-03	
13	모바일	2022439727	2	개인	187900	1KST110	셀토스 4WD (D)		2021-01-01	8:00:00	2021-01-03	14:00:00	2	6	53500	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-10-03	
10	직접	2022439730	2	개인	844800	1HGV007	GV80 4WD 7인승 (D)		2020-12-14	17:30:00	2020-12-19	11:30:00	4	18	244800	KA03	이벤트할인	롯데카드	70.00	일반회원	단기	2020-10-03	
